Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit
SO8481,2/29/2020,Wholesale,USD,5,230,8,2,640.23,457.31,1280.47,823.16
SO8482,1/31/2020,In-Store,USD,22,260,28,3,626.02,447.16,1878.05,1430.9
SO8483,4/10/2020,Online,USD,22,193,21,3,587.17,419.41,1761.52,1342.11
SO8484,1/7/2020,Online,USD,10,117,42,2,165.37,118.12,330.74,212.62
SO8485,2/14/2020,In-Store,USD,23,327,13,9,384.23,274.45,3458.06,3183.61
SO8486,2/12/2020,Online,USD,22,96,44,1,331,236.43,331,94.57
SO8487,2/18/2020,Wholesale,USD,25,27,39,4,277.59,198.28,1110.37,912.09
SO8488,4/6/2020,Distributor,USD,2,109,43,4,294.3,210.21,1177.19,966.98
SO8489,1/15/2020,Distributor,USD,22,123,1,3,518.13,370.1,1554.4,1184.31
SO8490,3/2/2020,Distributor,USD,7,8,24,5,496.45,354.61,2482.26,2127.65
SO8491,3/29/2020,In-Store,USD,25,270,32,4,208.96,149.26,835.83,686.57
SO8492,1/27/2020,Distributor,USD,14,263,38,9,344.25,245.89,3098.27,2852.37
SO8493,4/14/2020,Distributor,USD,15,40,11,9,460.37,328.84,4143.37,3814.53
SO8494,2/7/2020,Distributor,USD,25,320,16,7,518.67,370.48,3630.71,3260.23
SO8495,3/15/2020,Wholesale,USD,12,343,4,1,219.72,156.94,219.72,62.78
SO8496,3/1/2020,Distributor,USD,11,46,4,9,204.93,146.38,1844.41,1698.03
SO8497,3/7/2020,Wholesale,USD,19,40,2,10,322.65,230.47,3226.54,2996.07
SO8498,5/26/2020,Wholesale,USD,7,153,12,5,219.11,156.51,1095.54,939.03
SO8499,4/8/2020,Wholesale,USD,13,336,31,4,375.84,268.46,1503.37,1234.91
SO8500,2/13/2020,In-Store,USD,20,219,40,6,586.53,418.95,3519.19,3100.24
SO8501,5/26/2020,Online,USD,20,258,33,7,260.22,185.87,1821.54,1635.67
SO8502,1/10/2020,Distributor,USD,2,320,37,1,290.58,207.56,290.58,83.02
SO8503,3/26/2020,Online,USD,12,32,34,5,634.18,452.98,3170.88,2717.89
SO8504,1/17/2020,Distributor,USD,26,264,39,9,522.55,373.25,4702.94,4329.69
SO8505,1/4/2020,Online,USD,26,246,24,9,448.38,320.27,4035.41,3715.14
SO8506,3/28/2020,Distributor,USD,23,78,20,3,363.73,259.8,1091.18,831.37
SO8507,2/7/2020,Wholesale,USD,24,217,47,8,631.11,450.79,5048.87,4598.08
SO8508,4/12/2020,In-Store,USD,6,324,34,8,508.88,363.48,4071.01,3707.53
SO8509,4/22/2020,Wholesale,USD,17,150,45,2,182.26,130.19,364.53,234.34
SO8510,3/3/2020,In-Store,USD,5,205,41,4,204.71,146.22,818.86,672.63
SO8511,1/1/2020,Wholesale,USD,11,48,17,3,598.46,427.47,1795.38,1367.91
SO8512,5/10/2020,Distributor,USD,19,289,30,8,257.13,183.66,2057.03,1873.36
SO8513,1/12/2020,Wholesale,USD,12,141,15,7,608.85,434.89,4261.94,3827.05
SO8514,1/4/2020,Distributor,USD,5,299,36,8,537.19,383.71,4297.5,3913.79
SO8515,3/24/2020,Distributor,USD,12,19,1,10,400.61,286.15,4006.1,3719.95
SO8516,2/22/2020,In-Store,USD,19,75,41,8,581.22,415.15,4649.73,4234.57
SO8517,3/18/2020,Distributor,USD,7,310,9,2,570.21,407.29,1140.43,733.13
SO8518,2/13/2020,Online,USD,15,206,26,8,482.47,344.62,3859.74,3515.12
SO8519,2/15/2020,Distributor,USD,24,247,34,2,199.9,142.79,399.81,257.02
SO8520,4/12/2020,Online,USD,11,365,46,9,399.18,285.13,3592.58,3307.46
SO8521,5/31/2020,In-Store,USD,1,279,27,9,588.06,420.04,5292.51,4872.47
SO8522,4/9/2020,Wholesale,USD,22,74,27,8,636.01,454.3,5088.11,4633.81
SO8523,5/30/2020,Online,USD,16,314,18,9,245.28,175.2,2207.53,2032.33
SO8524,3/15/2020,In-Store,USD,7,141,45,10,373.25,266.61,3732.49,3465.89
SO8525,1/26/2020,Online,USD,2,11,46,9,460.47,328.91,4144.24,3815.33
SO8526,3/21/2020,Online,USD,11,126,27,4,257.12,183.66,1028.48,844.82
SO8527,3/10/2020,Wholesale,USD,2,309,45,6,285.17,203.69,1711.03,1507.34
SO8528,1/9/2020,Wholesale,USD,11,169,38,10,162.21,115.86,1622.09,1506.23
SO8529,4/30/2020,Wholesale,USD,10,345,46,9,490.95,350.68,4418.53,4067.85
SO8530,5/18/2020,Distributor,USD,16,160,10,8,595.87,425.62,4766.95,4341.32
SO8531,4/25/2020,In-Store,USD,17,120,21,7,608.64,434.74,4260.45,3825.71
SO8532,1/5/2020,Online,USD,15,351,15,7,307.94,219.96,2155.57,1935.62
SO8533,3/14/2020,In-Store,USD,11,317,37,1,337.65,241.18,337.65,96.47
SO8534,2/15/2020,Distributor,USD,5,250,3,6,329.34,235.24,1976.03,1740.79
SO8535,3/15/2020,Online,USD,24,287,13,6,205.75,146.96,1234.51,1087.54
SO8536,3/9/2020,Online,USD,24,93,47,7,239.26,170.9,1674.83,1503.93
SO8537,4/6/2020,Online,USD,3,79,17,10,492.92,352.09,4929.21,4577.13
SO8538,5/2/2020,Online,USD,21,56,30,1,642.05,458.61,642.05,183.44
SO8539,2/20/2020,In-Store,USD,3,19,41,2,564.26,403.04,1128.52,725.48
SO8540,1/10/2020,In-Store,USD,14,240,22,10,409.02,292.15,4090.15,3798
SO8541,4/6/2020,Distributor,USD,1,237,23,4,381.06,272.19,1524.24,1252.06
SO8542,3/29/2020,In-Store,USD,5,72,43,7,411.69,294.06,2881.81,2587.75
SO8543,5/21/2020,Distributor,USD,2,56,20,10,573.46,409.61,5734.58,5324.97
SO8544,4/25/2020,Distributor,USD,19,329,42,2,548.38,391.7,1096.77,705.06
SO8545,2/18/2020,In-Store,USD,18,188,12,3,589.33,420.95,1767.99,1347.04
SO8546,3/5/2020,In-Store,USD,23,25,41,1,538.01,384.3,538.01,153.72
SO8547,5/21/2020,Wholesale,USD,6,141,3,10,571.33,408.09,5713.28,5305.19
SO8548,3/2/2020,Distributor,USD,22,337,33,3,551.47,393.91,1654.41,1260.51
SO8549,4/13/2020,In-Store,USD,13,206,38,1,214.22,153.02,214.22,61.21
SO8550,4/15/2020,Distributor,USD,1,304,20,1,381.12,272.23,381.12,108.89
SO8551,2/20/2020,In-Store,USD,3,230,6,7,504.94,360.67,3534.57,3173.9
SO8552,5/5/2020,Distributor,USD,11,320,36,6,483.14,345.1,2898.83,2553.73
SO8553,5/1/2020,In-Store,USD,15,330,11,10,344.98,246.41,3449.77,3203.36
SO8554,3/7/2020,Wholesale,USD,19,174,25,7,336.83,240.6,2357.84,2117.24
SO8555,1/8/2020,Distributor,USD,16,347,34,6,220.08,157.2,1320.49,1163.29
SO8556,1/13/2020,Wholesale,USD,8,143,22,6,211.07,150.76,1266.41,1115.65
SO8557,1/12/2020,Wholesale,USD,24,69,41,9,157.35,112.39,1416.15,1303.76
SO8558,4/29/2020,Wholesale,USD,5,127,29,3,529.47,378.19,1588.41,1210.21
SO8559,4/25/2020,In-Store,USD,5,145,29,10,377.16,269.4,3771.65,3502.24
SO8560,5/26/2020,In-Store,USD,4,38,17,5,165.11,117.93,825.54,707.6
SO8561,4/9/2020,Wholesale,USD,24,33,30,9,647.62,462.59,5828.6,5366.01
SO8562,3/30/2020,Online,USD,12,274,13,8,631.74,451.24,5053.9,4602.66
SO8563,5/24/2020,Distributor,USD,15,44,13,7,486.35,347.39,3404.44,3057.05
SO8564,5/1/2020,Distributor,USD,11,150,42,9,217.83,155.59,1960.49,1804.9
SO8565,1/24/2020,Online,USD,3,363,36,3,475.87,339.91,1427.61,1087.7
SO8566,2/19/2020,Online,USD,11,311,45,1,310.98,222.13,310.98,88.85
SO8567,2/13/2020,In-Store,USD,11,244,9,2,574.94,410.67,1149.88,739.21
SO8568,3/5/2020,In-Store,USD,26,176,19,3,193.39,138.13,580.16,442.03
SO8569,4/2/2020,Online,USD,26,341,38,1,451.48,322.48,451.48,128.99
SO8570,2/1/2020,Distributor,USD,19,304,18,1,301.59,215.42,301.59,86.17
SO8571,1/25/2020,Online,USD,18,205,21,10,475.03,339.31,4750.3,4410.99
SO8572,3/14/2020,In-Store,USD,24,194,17,5,501.55,358.25,2507.77,2149.52
SO8573,4/10/2020,Distributor,USD,11,303,40,4,628.91,449.22,2515.62,2066.4
SO8574,4/3/2020,Wholesale,USD,9,96,32,9,596.76,426.26,5370.88,4944.62
SO8575,3/19/2020,In-Store,USD,14,56,29,1,238.39,170.28,238.39,68.11
SO8576,5/20/2020,In-Store,USD,13,122,47,1,392.09,280.06,392.09,112.03
SO8577,1/5/2020,Online,USD,21,335,40,10,534.71,381.93,5347.05,4965.12
SO8578,4/15/2020,Distributor,USD,5,276,9,3,268.4,191.72,805.21,613.49
SO8579,5/26/2020,Wholesale,USD,9,249,34,1,175.61,125.43,175.61,50.17
SO8580,4/26/2020,Online,USD,8,365,44,2,342.29,244.49,684.58,440.09
SO8581,2/1/2020,In-Store,USD,26,164,22,10,521.79,372.7,5217.86,4845.15
SO8582,2/13/2020,Distributor,USD,25,308,14,6,418.35,298.82,2510.08,2211.26
SO8583,1/10/2020,Online,USD,3,220,33,6,519.48,371.05,3116.85,2745.8
SO8584,1/20/2020,Distributor,USD,3,350,13,6,561.84,401.31,3371.04,2969.73
SO8585,3/4/2020,Distributor,USD,8,245,44,6,242.93,173.52,1457.55,1284.03
SO8586,1/5/2020,Wholesale,USD,5,45,29,5,240.82,172.01,1204.09,1032.08
SO8587,5/20/2020,In-Store,USD,3,60,40,8,211.64,151.17,1693.11,1541.94
SO8588,3/13/2020,In-Store,USD,4,96,41,10,624.87,446.33,6248.67,5802.34
SO8589,5/3/2020,In-Store,USD,12,363,15,4,255.54,182.53,1022.17,839.64
SO8590,4/30/2020,Wholesale,USD,25,244,13,1,224.13,160.09,224.13,64.04
SO8591,1/8/2020,In-Store,USD,11,93,35,1,323.48,231.06,323.48,92.42
SO8592,1/23/2020,Wholesale,USD,19,32,38,4,229.29,163.78,917.14,753.37
SO8593,5/21/2020,In-Store,USD,8,171,43,1,244.71,174.79,244.71,69.92
SO8594,2/11/2020,Online,USD,3,229,31,10,467.62,334.02,4676.23,4342.22
SO8595,2/26/2020,Wholesale,USD,10,167,15,6,588.26,420.19,3529.58,3109.4
SO8596,1/21/2020,Online,USD,22,179,7,9,582.37,415.98,5241.32,4825.34
SO8597,2/28/2020,Wholesale,USD,7,178,47,7,377.41,269.58,2641.88,2372.3
SO8598,5/20/2020,Online,USD,12,55,14,2,626.9,447.79,1253.8,806.02
SO8599,4/3/2020,In-Store,USD,16,142,4,9,567.52,405.37,5107.69,4702.31
SO8600,1/10/2020,In-Store,USD,8,157,2,7,400.58,286.13,2804.07,2517.94
SO8601,5/8/2020,In-Store,USD,15,266,35,1,277.08,197.91,277.08,79.16
SO8602,1/10/2020,Online,USD,22,190,43,8,485.25,346.61,3881.99,3535.38
SO8603,5/13/2020,Wholesale,USD,22,101,42,4,441.7,315.5,1766.78,1451.29
SO8604,3/14/2020,Wholesale,USD,24,13,44,6,551.65,394.04,3309.91,2915.87
SO8605,2/3/2020,Online,USD,7,130,22,5,628.33,448.81,3141.64,2692.84
SO8606,2/14/2020,Wholesale,USD,11,195,43,9,650.35,464.54,5853.19,5388.65
SO8607,3/5/2020,Distributor,USD,12,287,28,1,423.04,302.17,423.04,120.87
SO8608,2/28/2020,Online,USD,3,45,47,3,304.9,217.79,914.71,696.92
SO8609,1/16/2020,Online,USD,17,181,2,7,398.01,284.29,2786.06,2501.77
SO8610,1/18/2020,Online,USD,12,53,46,8,370.26,264.47,2962.09,2697.62
SO8611,5/2/2020,Online,USD,23,35,8,8,293.73,209.81,2349.83,2140.03
SO8612,5/25/2020,In-Store,USD,16,353,4,10,219.83,157.02,2198.33,2041.31
SO8613,3/16/2020,Wholesale,USD,5,333,30,3,193.44,138.17,580.31,442.14
SO8614,5/7/2020,Online,USD,3,138,47,3,484.57,346.12,1453.7,1107.58
SO8615,1/24/2020,Distributor,USD,17,88,5,4,572.3,408.78,2289.19,1880.41
SO8616,4/1/2020,In-Store,USD,13,102,27,9,650.94,464.96,5858.46,5393.5
SO8617,4/24/2020,Online,USD,5,354,27,4,234.93,167.81,939.74,771.93
SO8618,4/19/2020,In-Store,USD,15,156,7,5,488.87,349.19,2444.36,2095.17
SO8619,4/27/2020,Wholesale,USD,5,243,43,6,298.24,213.03,1789.41,1576.39
SO8620,2/1/2020,Wholesale,USD,10,196,34,10,377.8,269.86,3778.01,3508.15
SO8621,4/30/2020,Wholesale,USD,5,310,34,7,457.58,326.84,3203.06,2876.22
SO8622,2/20/2020,In-Store,USD,14,29,14,5,233.5,166.79,1167.5,1000.71
SO8623,5/29/2020,Online,USD,12,26,46,4,452.9,323.5,1811.61,1488.11
SO8624,4/7/2020,Online,USD,4,163,6,7,370.4,264.57,2592.79,2328.22
SO8625,3/20/2020,In-Store,USD,10,359,35,1,237.24,169.45,237.24,67.78
SO8626,2/7/2020,Wholesale,USD,21,129,33,6,244.43,174.59,1466.59,1291.99
SO8627,1/27/2020,Distributor,USD,6,180,33,5,491.66,351.19,2458.32,2107.13
SO8628,3/26/2020,In-Store,USD,11,267,28,10,164.7,117.65,1647.04,1529.4
SO8629,3/29/2020,Distributor,USD,8,279,43,7,245.81,175.58,1720.64,1545.06
SO8630,5/13/2020,Online,USD,4,135,38,8,165.52,118.23,1324.13,1205.9
SO8631,1/20/2020,Online,USD,5,223,31,5,512.28,365.91,2561.39,2195.48
SO8632,2/28/2020,Online,USD,21,49,47,9,375.5,268.21,3379.5,3111.29
SO8633,2/9/2020,Wholesale,USD,19,185,3,8,423.75,302.68,3390.01,3087.33
SO8634,4/9/2020,In-Store,USD,13,185,24,3,331.93,237.09,995.78,758.69
SO8635,4/7/2020,Distributor,USD,18,129,17,4,542.54,387.53,2170.17,1782.64
SO8636,3/29/2020,Online,USD,1,259,32,10,324.46,231.76,3244.61,3012.85
SO8637,4/19/2020,In-Store,USD,25,234,35,2,582.86,416.33,1165.73,749.4
SO8638,2/29/2020,In-Store,USD,6,289,20,4,462.86,330.62,1851.45,1520.84
SO8639,2/16/2020,Wholesale,USD,14,257,1,6,454.18,324.41,2725.07,2400.65
SO8640,1/27/2020,Distributor,USD,15,111,44,10,302.48,216.06,3024.8,2808.75
SO8641,3/8/2020,Online,USD,6,58,35,4,633.27,452.34,2533.08,2080.74
SO8642,5/26/2020,Wholesale,USD,25,195,27,8,483.5,345.35,3867.96,3522.61
SO8643,4/2/2020,Wholesale,USD,1,288,25,10,502.98,359.27,5029.76,4670.49
SO8644,3/18/2020,Wholesale,USD,8,129,33,4,450.25,321.61,1801.01,1479.4
SO8645,5/24/2020,In-Store,USD,11,127,31,3,434.71,310.51,1304.12,993.62
SO8646,1/22/2020,Distributor,USD,7,81,14,8,470.18,335.84,3761.43,3425.59
SO8647,2/8/2020,Wholesale,USD,10,75,46,9,491.18,350.85,4420.66,4069.82
SO8648,2/14/2020,Online,USD,16,320,32,6,265.09,189.35,1590.56,1401.2
SO8649,4/19/2020,Online,USD,2,257,3,6,274.03,195.74,1644.2,1448.46
SO8650,4/28/2020,In-Store,USD,2,244,19,1,219.9,157.07,219.9,62.83
SO8651,4/24/2020,In-Store,USD,2,222,3,1,558.15,398.68,558.15,159.47
SO8652,5/2/2020,Distributor,USD,14,271,25,9,237.03,169.3,2133.23,1963.92
SO8653,3/4/2020,In-Store,USD,12,57,23,4,465.99,332.85,1863.98,1531.12
SO8654,1/30/2020,Distributor,USD,19,137,23,3,447.99,320,1343.98,1023.99
SO8655,2/4/2020,In-Store,USD,26,184,47,6,593.21,423.72,3559.26,3135.54
SO8656,3/13/2020,Wholesale,USD,11,75,19,6,604.1,431.5,3624.63,3193.12
SO8657,2/22/2020,Wholesale,USD,3,193,1,10,578.24,413.03,5782.38,5369.36
SO8658,4/30/2020,In-Store,USD,23,78,30,9,604.07,431.48,5436.6,5005.13
SO8659,3/19/2020,Distributor,USD,7,138,28,5,274.83,196.31,1374.14,1177.83
SO8660,4/4/2020,Distributor,USD,17,239,35,10,232.99,166.42,2329.95,2163.52
SO8661,1/23/2020,Wholesale,USD,16,80,44,7,284.58,203.27,1992.09,1788.81
SO8662,5/27/2020,In-Store,USD,7,104,15,7,320.23,228.74,2241.61,2012.87
SO8663,3/14/2020,In-Store,USD,19,361,25,5,236.99,169.28,1184.95,1015.67
SO8664,3/7/2020,Wholesale,USD,14,229,12,10,634.8,453.43,6348,5894.57
SO8665,4/23/2020,In-Store,USD,9,64,32,3,343.53,245.38,1030.6,785.22
SO8666,2/8/2020,Online,USD,24,24,22,10,483.54,345.38,4835.38,4489.99
SO8667,4/3/2020,In-Store,USD,10,346,47,2,354.85,253.46,709.69,456.23
SO8668,2/18/2020,Distributor,USD,21,28,8,1,587.14,419.39,587.14,167.75
SO8669,3/26/2020,Online,USD,23,29,5,9,195.04,139.31,1755.36,1616.04
SO8670,4/16/2020,In-Store,USD,13,299,46,3,425.7,304.07,1277.09,973.02
SO8671,5/4/2020,Distributor,USD,10,206,25,5,159.6,114,797.98,683.98
SO8672,2/18/2020,Distributor,USD,24,331,38,2,400.48,286.06,800.96,514.9
SO8673,5/27/2020,Online,USD,9,300,39,8,191.52,136.8,1532.17,1395.37
SO8674,3/19/2020,Online,USD,24,69,9,7,248.01,177.15,1736.07,1558.92
SO8675,3/21/2020,Wholesale,USD,26,333,47,9,380.63,271.88,3425.65,3153.77
SO8676,5/25/2020,Distributor,USD,25,255,14,8,297.7,212.65,2381.63,2168.98
SO8677,5/28/2020,Wholesale,USD,4,64,47,6,447.13,319.38,2682.76,2363.39
SO8678,5/26/2020,In-Store,USD,7,57,45,10,265.59,189.71,2655.94,2466.23
SO8679,1/5/2020,Online,USD,24,57,47,6,604.92,432.08,3629.51,3197.43
SO8680,2/2/2020,Online,USD,13,282,28,5,421.95,301.4,2109.77,1808.37
SO8681,2/2/2020,Online,USD,24,287,14,9,313.26,223.75,2819.3,2595.54
SO8682,3/16/2020,Wholesale,USD,26,45,30,4,576.82,412.01,2307.27,1895.26
SO8683,1/2/2020,Wholesale,USD,23,51,22,5,568.67,406.19,2843.33,2437.14
SO8684,5/2/2020,Distributor,USD,3,149,38,4,468.7,334.78,1874.79,1540.01
SO8685,1/14/2020,Distributor,USD,18,121,1,7,484.32,345.94,3390.21,3044.27
SO8686,1/23/2020,Distributor,USD,8,120,29,4,257.02,183.58,1028.07,844.48
SO8687,3/5/2020,Distributor,USD,16,76,21,5,572.18,408.7,2860.92,2452.22
SO8688,4/14/2020,In-Store,USD,16,147,30,9,445.06,317.9,4005.53,3687.63
SO8689,2/16/2020,Online,USD,10,8,30,7,218.75,156.25,1531.22,1374.97
SO8690,1/28/2020,Distributor,USD,15,179,36,2,184.44,131.74,368.88,237.13
SO8691,3/25/2020,Online,USD,17,101,7,9,517.04,369.31,4653.34,4284.03
SO8692,5/6/2020,In-Store,USD,1,293,7,2,552.4,394.57,1104.79,710.22
SO8693,3/15/2020,In-Store,USD,16,98,21,10,196.28,140.2,1962.78,1822.58
SO8694,5/28/2020,Distributor,USD,15,250,27,6,480.45,343.18,2882.68,2539.51
SO8695,2/21/2020,Online,USD,24,63,17,6,571.44,408.17,3428.65,3020.48
SO8696,2/7/2020,Online,USD,15,342,40,9,192.14,137.24,1729.23,1591.99
SO8697,2/3/2020,Wholesale,USD,10,235,24,4,490.45,350.32,1961.81,1611.49
SO8698,1/24/2020,Wholesale,USD,12,179,4,10,579.98,414.27,5799.84,5385.56
SO8699,5/24/2020,In-Store,USD,3,78,46,1,457.89,327.07,457.89,130.83
SO8700,2/2/2020,Wholesale,USD,21,247,43,6,603.84,431.32,3623.06,3191.75
SO8701,1/26/2020,Online,USD,13,32,44,9,169.39,120.99,1524.5,1403.51
SO8702,5/31/2020,In-Store,USD,1,143,17,2,429.26,306.61,858.52,551.9
SO8703,4/4/2020,Distributor,USD,18,8,38,2,369.07,263.62,738.14,474.52
SO8704,5/8/2020,Online,USD,6,349,31,9,614.55,438.97,5530.97,5092
SO8705,3/29/2020,Wholesale,USD,26,138,10,9,528.79,377.71,4759.13,4381.42
SO8706,1/11/2020,Wholesale,USD,17,147,7,7,305.71,218.37,2139.99,1921.62
SO8707,4/21/2020,Distributor,USD,23,227,33,8,505.97,361.4,4047.73,3686.33
SO8708,5/5/2020,Wholesale,USD,1,193,19,7,529.35,378.1,3705.42,3327.31
SO8709,5/30/2020,Distributor,USD,20,292,2,4,434.23,310.16,1736.91,1426.75
SO8710,1/16/2020,Online,USD,22,352,36,6,262.22,187.3,1573.3,1386
SO8711,1/20/2020,Online,USD,24,273,38,3,240.28,171.63,720.84,549.21
SO8712,3/3/2020,In-Store,USD,5,366,19,9,636.18,454.42,5725.63,5271.22
SO8713,1/22/2020,Online,USD,15,41,9,2,305.63,218.31,611.26,392.95
SO8714,1/23/2020,Distributor,USD,18,29,8,8,197.52,141.09,1580.18,1439.09
SO8715,4/17/2020,Distributor,USD,21,157,14,1,408.06,291.47,408.06,116.59
SO8716,4/21/2020,Online,USD,16,24,7,9,336.97,240.7,3032.76,2792.07
SO8717,2/3/2020,Wholesale,USD,7,285,35,10,215.08,153.63,2150.76,1997.13
SO8718,5/29/2020,Online,USD,26,265,21,5,552.97,394.98,2764.86,2369.88
SO8719,2/6/2020,Online,USD,26,308,45,5,217.61,155.43,1088.03,932.6
SO8720,2/15/2020,Online,USD,19,22,41,7,409.92,292.8,2869.42,2576.62
SO8721,2/15/2020,Distributor,USD,3,135,25,10,614.79,439.14,6147.89,5708.76
SO8722,4/17/2020,Online,USD,5,168,18,8,629.45,449.61,5035.59,4585.99
SO8723,3/9/2020,Online,USD,14,124,25,8,294.58,210.41,2356.6,2146.19
SO8724,4/22/2020,Online,USD,5,255,16,2,387.07,276.48,774.13,497.66
SO8725,1/4/2020,Online,USD,18,114,40,2,184.42,131.73,368.84,237.11
SO8726,4/13/2020,Online,USD,23,124,18,3,536.58,383.27,1609.73,1226.46
SO8727,2/23/2020,Distributor,USD,11,303,39,6,341.41,243.87,2048.47,1804.6
SO8728,5/7/2020,Online,USD,25,33,40,8,566.17,404.41,4529.34,4124.94
SO8729,3/30/2020,In-Store,USD,18,297,21,10,316.54,226.1,3165.42,2939.32
SO8730,4/6/2020,In-Store,USD,9,18,28,8,261.17,186.55,2089.38,1902.83
SO8731,5/1/2020,In-Store,USD,26,114,20,10,428.96,306.4,4289.64,3983.24
SO8732,5/3/2020,Wholesale,USD,13,10,21,8,640.73,457.66,5125.84,4668.18
SO8733,5/21/2020,Distributor,USD,4,26,29,7,208.44,148.89,1459.1,1310.21
SO8734,1/10/2020,Online,USD,17,109,17,1,363.96,259.97,363.96,103.99
SO8735,2/25/2020,Online,USD,3,271,23,5,409.39,292.42,2046.93,1754.51
SO8736,5/1/2020,In-Store,USD,11,177,25,1,459.36,328.11,459.36,131.25
SO8737,1/29/2020,Wholesale,USD,1,271,38,7,596.12,425.8,4172.81,3747.01
SO8738,5/15/2020,In-Store,USD,12,164,35,1,296.51,211.79,296.51,84.72
SO8739,2/24/2020,In-Store,USD,22,27,37,7,456.27,325.91,3193.92,2868.01
SO8740,4/7/2020,In-Store,USD,3,137,26,7,409.33,292.38,2865.33,2572.95
SO8741,2/28/2020,Wholesale,USD,18,226,8,3,599.54,428.24,1798.62,1370.38
SO8742,2/18/2020,Wholesale,USD,21,153,24,4,350.45,250.32,1401.81,1151.48
SO8743,2/1/2020,Wholesale,USD,2,230,4,6,227.05,162.18,1362.32,1200.14
SO8744,5/17/2020,Distributor,USD,19,216,4,7,422.43,301.74,2957.01,2655.27
SO8745,3/4/2020,Online,USD,26,220,30,5,204.19,145.85,1020.96,875.1
SO8746,1/4/2020,In-Store,USD,9,299,13,5,224.92,160.66,1124.61,963.95
SO8747,1/1/2020,In-Store,USD,25,230,32,8,154.63,110.45,1237.01,1126.56
SO8748,1/20/2020,Distributor,USD,17,92,1,10,609.01,435.01,6090.09,5655.09
SO8749,2/3/2020,Wholesale,USD,16,329,1,9,362.81,259.15,3265.25,3006.1
SO8750,3/12/2020,Distributor,USD,18,124,38,4,224.27,160.19,897.08,736.88
SO8751,2/19/2020,Online,USD,22,20,11,5,359.26,256.61,1796.3,1539.68
SO8752,2/22/2020,Online,USD,21,80,6,1,514.34,367.38,514.34,146.95
SO8753,2/6/2020,Online,USD,5,174,27,9,216.4,154.57,1947.61,1793.03
SO8754,4/8/2020,Distributor,USD,26,148,36,8,577.01,412.15,4616.06,4203.91
SO8755,2/24/2020,Wholesale,USD,3,266,42,3,186.72,133.37,560.17,426.79
SO8756,5/10/2020,Distributor,USD,15,321,40,5,504.16,360.12,2520.81,2160.69
SO8757,1/22/2020,Distributor,USD,7,278,27,6,452.54,323.24,2715.22,2391.98
SO8758,5/11/2020,Distributor,USD,24,14,24,6,379.02,270.73,2274.12,2003.39
SO8759,1/26/2020,Online,USD,23,221,27,9,376.68,269.06,3390.13,3121.07
SO8760,2/7/2020,Online,USD,17,47,11,5,269.55,192.53,1347.74,1155.21
SO8761,4/23/2020,Wholesale,USD,5,217,18,10,275.83,197.02,2758.31,2561.29
SO8762,5/27/2020,Distributor,USD,22,12,16,5,169.01,120.72,845.05,724.32
SO8763,2/19/2020,In-Store,USD,6,145,25,3,346.34,247.38,1039.01,791.63
SO8764,4/6/2020,In-Store,USD,13,247,14,4,462.95,330.68,1851.82,1521.14
SO8765,2/9/2020,Online,USD,8,158,29,8,515.73,368.38,4125.85,3757.47
SO8766,4/13/2020,Wholesale,USD,2,116,35,7,621.2,443.72,4348.42,3904.7
SO8767,4/17/2020,Distributor,USD,7,135,12,1,609.32,435.23,609.32,174.09
SO8768,1/31/2020,Distributor,USD,17,193,21,9,451.55,322.54,4063.99,3741.46
SO8769,4/14/2020,Online,USD,9,298,25,9,346.52,247.52,3118.7,2871.19
SO8770,2/10/2020,Wholesale,USD,15,224,10,2,361.31,258.08,722.61,464.54
SO8771,3/29/2020,Online,USD,1,158,21,8,309.83,221.31,2478.64,2257.33
SO8772,5/24/2020,Distributor,USD,18,282,14,3,203.82,145.59,611.47,465.88
SO8773,3/28/2020,In-Store,USD,7,15,39,6,645.6,461.14,3873.58,3412.44
SO8774,3/4/2020,Distributor,USD,23,112,46,2,420.71,300.5,841.41,540.91
SO8775,5/21/2020,In-Store,USD,1,169,22,2,393.02,280.73,786.03,505.31
SO8776,4/22/2020,Wholesale,USD,3,213,33,10,297.36,212.4,2973.57,2761.17
SO8777,5/23/2020,Online,USD,3,54,26,7,462.97,330.69,3240.77,2910.08
SO8778,2/29/2020,In-Store,USD,8,225,10,9,298.92,213.52,2690.31,2476.79
SO8779,1/8/2020,Wholesale,USD,14,326,36,9,387.63,276.88,3488.69,3211.81
SO8780,3/19/2020,Wholesale,USD,18,180,46,2,548.96,392.12,1097.92,705.81
SO8781,3/14/2020,Online,USD,4,37,15,7,630.04,450.03,4410.26,3960.23
SO8782,3/2/2020,Wholesale,USD,2,351,21,8,163.31,116.65,1306.49,1189.84
SO8783,2/21/2020,In-Store,USD,19,188,42,10,323.92,231.37,3239.23,3007.85
SO8784,5/10/2020,Online,USD,24,332,21,1,272.97,194.98,272.97,77.99
SO8785,1/5/2020,Online,USD,13,89,32,3,479.61,342.58,1438.83,1096.25
SO8786,2/12/2020,Wholesale,USD,7,222,8,7,168.02,120.01,1176.14,1056.12
SO8787,3/6/2020,Distributor,USD,13,216,18,6,271.76,194.11,1630.55,1436.44
SO8788,4/21/2020,Wholesale,USD,19,319,9,8,167.84,119.88,1342.69,1222.8
